year,month,state,rto,vehicle_class,fuel,value
2024,March,Jammu and Kashmir,All Vahan Running Office,EDUCATIONAL INSTITUTION BUS,DIESEL,145
2024,March,Jammu and Kashmir,All Vahan Running Office,EXCAVATOR (COMMERCIAL),DIESEL,1
2024,March,Jammu and Kashmir,All Vahan Running Office,FIRE FIGHTING VEHICLE,DIESEL,1
2024,March,Jammu and Kashmir,All Vahan Running Office,FORK LIFT,PETROL,1
2024,March,Jammu and Kashmir,All Vahan Running Office,GOODS CARRIER,DIESEL,747
2024,March,Jammu and Kashmir,All Vahan Running Office,GOODS CARRIER,ELECTRIC(BOV),2
2024,March,Jammu and Kashmir,All Vahan Running Office,GOODS CARRIER,PETROL,241
2024,March,Jammu and Kashmir,All Vahan Running Office,LUXURY CAB,PETROL,3
2024,March,Jammu and Kashmir,All Vahan Running Office,LUXURY CAB,PETROL/HYBRID,1
2024,March,Jammu and Kashmir,All Vahan Running Office,M-CYCLE/SCOOTER,ELECTRIC(BOV),105
2024,March,Jammu and Kashmir,All Vahan Running Office,M-CYCLE/SCOOTER,PETROL,3354
2024,March,Jammu and Kashmir,All Vahan Running Office,M-CYCLE/SCOOTER,PETROL/ETHANOL,140
2024,March,Jammu and Kashmir,All Vahan Running Office,M-CYCLE/SCOOTER-WITH SIDE CAR,PETROL,4
2024,March,Jammu and Kashmir,All Vahan Running Office,MAXI CAB,DIESEL,93
2024,March,Jammu and Kashmir,All Vahan Running Office,MAXI CAB,PETROL,59
2024,March,Jammu and Kashmir,All Vahan Running Office,MOBILE WORKSHOP,PETROL,1
2024,March,Jammu and Kashmir,All Vahan Running Office,MOPED,ELECTRIC(BOV),194
2024,March,Jammu and Kashmir,All Vahan Running Office,MOPED,PETROL,2746
2024,March,Jammu and Kashmir,All Vahan Running Office,MOPED,PETROL/ETHANOL,63
2024,March,Jammu and Kashmir,All Vahan Running Office,MOTOR CAB,DIESEL,38
2024,March,Jammu and Kashmir,All Vahan Running Office,MOTOR CAB,PETROL,426
2024,March,Jammu and Kashmir,All Vahan Running Office,MOTOR CAB,PETROL/HYBRID,73
2024,March,Jammu and Kashmir,All Vahan Running Office,MOTOR CAR,DIESEL,647
2024,March,Jammu and Kashmir,All Vahan Running Office,MOTOR CAR,ELECTRIC(BOV),21
2024,March,Jammu and Kashmir,All Vahan Running Office,MOTOR CAR,PETROL,3123
2024,March,Jammu and Kashmir,All Vahan Running Office,MOTOR CAR,PETROL/HYBRID,210
2024,March,Jammu and Kashmir,All Vahan Running Office,MOTOR CAR,STRONG HYBRID EV,13
2024,March,Jammu and Kashmir,All Vahan Running Office,OMNI BUS,DIESEL,122
2024,March,Jammu and Kashmir,All Vahan Running Office,OMNI BUS,PETROL,6
2024,March,Jammu and Kashmir,All Vahan Running Office,PRIVATE SERVICE VEHICLE,DIESEL,1
2024,March,Jammu and Kashmir,All Vahan Running Office,THREE WHEELER (GOODS),DIESEL,298
2024,March,Jammu and Kashmir,All Vahan Running Office,THREE WHEELER (GOODS),ELECTRIC(BOV),13
2024,March,Jammu and Kashmir,All Vahan Running Office,THREE WHEELER (PASSENGER),DIESEL,8
2024,March,Jammu and Kashmir,All Vahan Running Office,THREE WHEELER (PASSENGER),ELECTRIC(BOV),601
2024,March,Jammu and Kashmir,All Vahan Running Office,THREE WHEELER (PASSENGER),PETROL,25
2024,March,Jammu and Kashmir,All Vahan Running Office,THREE WHEELER (PASSENGER),PURE EV,5
2024,March,Jammu and Kashmir,All Vahan Running Office,TRACTOR (COMMERCIAL),PETROL,8
2024,March,Jharkhand,All Vahan Running Office,ADAPTED VEHICLE,PETROL,1
2024,March,Jharkhand,All Vahan Running Office,AMBULANCE,DIESEL,8
2024,March,Jharkhand,All Vahan Running Office,AMBULANCE,PETROL,4
2024,March,Jharkhand,All Vahan Running Office,ARTICULATED VEHICLE,DIESEL,11
2024,March,Jharkhand,All Vahan Running Office,BUS,CNG ONLY,5
2024,March,Jharkhand,All Vahan Running Office,BUS,DIESEL,128
2024,March,Jharkhand,All Vahan Running Office,CAMPER VAN / TRAILER,DIESEL,6
2024,March,Jharkhand,All Vahan Running Office,CASH VAN,DIESEL,1
2024,March,Jharkhand,All Vahan Running Office,CONSTRUCTION EQUIPMENT VEHICLE,DIESEL,1
2024,March,Jharkhand,All Vahan Running Office,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),DIESEL,138
2024,March,Jharkhand,All Vahan Running Office,E-RICKSHAW WITH CART (G),ELECTRIC(BOV),20
2024,March,Jharkhand,All Vahan Running Office,E-RICKSHAW(P),ELECTRIC(BOV),984
2024,March,Jharkhand,All Vahan Running Office,E-RICKSHAW(P),PURE EV,3
2024,March,Jharkhand,All Vahan Running Office,EARTH MOVING EQUIPMENT,DIESEL,2
2024,March,Jharkhand,All Vahan Running Office,EXCAVATOR (COMMERCIAL),DIESEL,4
2024,March,Jharkhand,All Vahan Running Office,GOODS CARRIER,CNG ONLY,9
2024,March,Jharkhand,All Vahan Running Office,GOODS CARRIER,DIESEL,1298
2024,March,Jharkhand,All Vahan Running Office,GOODS CARRIER,ELECTRIC(BOV),19
2024,March,Jharkhand,All Vahan Running Office,GOODS CARRIER,PETROL,127
2024,March,Jharkhand,All Vahan Running Office,GOODS CARRIER,PETROL/CNG,1
2024,March,Jharkhand,All Vahan Running Office,M-CYCLE/SCOOTER,ELECTRIC(BOV),816
2024,March,Jharkhand,All Vahan Running Office,M-CYCLE/SCOOTER,PETROL,29958
2024,March,Jharkhand,All Vahan Running Office,M-CYCLE/SCOOTER,PETROL/ETHANOL,898
2024,March,Jharkhand,All Vahan Running Office,M-CYCLE/SCOOTER-WITH SIDE CAR,PETROL,5
2024,March,Jharkhand,All Vahan Running Office,MAXI CAB,DIESEL,10
2024,March,Jharkhand,All Vahan Running Office,MAXI CAB,PETROL,55
2024,March,Jharkhand,All Vahan Running Office,MOPED,PETROL,708
2024,March,Jharkhand,All Vahan Running Office,MOTOR CAB,DIESEL,76
2024,March,Jharkhand,All Vahan Running Office,MOTOR CAB,ELECTRIC(BOV),11
2024,March,Jharkhand,All Vahan Running Office,MOTOR CAB,PETROL,34
2024,March,Jharkhand,All Vahan Running Office,MOTOR CAB,PETROL/CNG,34
2024,March,Jharkhand,All Vahan Running Office,MOTOR CAB,PETROL/HYBRID,6
2024,March,Jharkhand,All Vahan Running Office,MOTOR CAR,DIESEL,976
2024,March,Jharkhand,All Vahan Running Office,MOTOR CAR,DIESEL/HYBRID,1
2024,March,Jharkhand,All Vahan Running Office,MOTOR CAR,ELECTRIC(BOV),42
2024,March,Jharkhand,All Vahan Running Office,MOTOR CAR,PETROL,2757
2024,March,Jharkhand,All Vahan Running Office,MOTOR CAR,PETROL/CNG,154
2024,March,Jharkhand,All Vahan Running Office,MOTOR CAR,PETROL/HYBRID,546
2024,March,Jharkhand,All Vahan Running Office,MOTOR CAR,STRONG HYBRID EV,4
2024,March,Jharkhand,All Vahan Running Office,MOTORISED CYCLE (CC > 25CC),ELECTRIC(BOV),11
2024,March,Jharkhand,All Vahan Running Office,MOTORISED CYCLE (CC > 25CC),PETROL,5573
2024,March,Jharkhand,All Vahan Running Office,MOTORISED CYCLE (CC > 25CC),PETROL/ETHANOL,165
2024,March,Jharkhand,All Vahan Running Office,OMNI BUS,DIESEL,5
2024,March,Jharkhand,All Vahan Running Office,OMNI BUS,PETROL,12
2024,March,Jharkhand,All Vahan Running Office,OMNI BUS (PRIVATE USE),DIESEL,16
2024,March,Jharkhand,All Vahan Running Office,OMNI BUS (PRIVATE USE),PETROL,2
2024,March,Jharkhand,All Vahan Running Office,OMNI BUS (PRIVATE USE),PETROL/HYBRID,4
2024,March,Jharkhand,All Vahan Running Office,OMNI BUS (PRIVATE USE),STRONG HYBRID EV,1
